169.901;36.5226;1.29996;
170.19;36.5756;1.32426;
170.524;36.7051;1.29115;
170.767;36.8305;1.2235;
170.975;36.899;1.13528;
171.199;36.9173;1.10411;
171.477;37.0802;1.05639;
171.678;37.125;0.995355;
171.844;37.3296;0.987398;
172.144;37.4024;0.937838;
172.263;37.339;0.875149;
172.674;37.3519;0.877395;
172.772;37.3983;0.900112;
173.053;37.5571;0.893615;
173.266;37.5546;0.962605;
173.66;37.5688;0.940048;
173.77;37.7154;1.00032;
174.076;37.685;1.04616;
174.386;37.6248;1.10823;
174.608;37.7673;1.19698;
174.759;37.6624;1.16554;
175.048;37.705;1.2013;
175.363;37.6155;1.21169;
175.596;37.7021;1.14693;
175.746;37.7123;1.11371;
176.116;37.82;1.04416;
176.229;37.7004;0.994889;
176.559;37.8457;0.959587;
176.889;37.7775;0.913822;
177.058;37.9729;0.967393;
177.208;37.903;1.01727;
177.622;38.0031;0.984205;
177.693;38.1806;1.12425;
177.981;38.1374;1.09554;
178.328;38.2669;1.15603;
178.503;38.3777;1.24645;
178.817;38.3788;1.19741;
179.063;38.4166;1.15509;
179.265;38.6523;1.0809;
179.41;38.5971;1.02848;
179.716;38.6512;1.02681;
180.007;38.7688;0.979063;
180.106;38.9302;0.852296;
180.313;38.8717;0.84066;
180.634;39.0041;0.768187;
180.95;38.9642;0.689253;
181.168;38.9236;0.716287;
181.495;38.9699;0.70172;
181.718;39.0949;0.69383;
181.828;38.9604;0.652042;
182.131;39.0652;0.665586;
182.476;38.9077;0.719405;
182.686;38.8194;0.780485;
182.862;38.8233;0.85155;
183.092;38.6682;0.850392;
183.345;38.6093;0.954983;
183.525;38.5961;0.969139;
183.845;38.4698;1.06259;
184.045;38.456;1.05653;
184.249;38.3676;1.056;
184.498;38.2364;1.07097;
184.701;38.2705;1.00181;
185.088;38.1637;0.907342;
185.317;37.991;0.900116;
185.486;37.9382;0.870521;
185.712;37.9819;0.857847;
185.897;37.8945;0.829622;
186.317;37.9434;0.869097;
186.454;37.9135;0.817304;
186.688;37.8831;0.845944;
186.923;37.835;0.80323;
187.206;37.8823;0.773189;
187.527;37.8395;0.739558;
187.73;37.9048;0.793983;
187.978;37.9011;0.742413;
188.256;38.0449;0.771009;
188.424;37.9576;0.794031;
188.73;38.1519;0.711849;
188.905;38.1773;0.764286;
189.271;38.1865;0.689236;
189.344;38.4219;0.76473;
189.63;38.4261;0.686332;
189.925;38.5333;0.770422;
190.1;38.6376;0.699802;
190.233;38.8246;0.72359;
190.478;38.9873;0.721725;
190.686;39.1453;0.718664;
190.819;39.3543;0.74499;
191.021;39.5649;0.807013;
191.264;39.7219;0.780876;
191.407;39.8077;0.750519;
191.507;40.0594;0.748738;
191.601;40.3532;0.79082;
191.714;40.4021;0.85082;
192.013;40.7483;0.833203;
192.065;40.9565;0.872349;
192.138;41.1431;0.863457;
192.296;41.4169;0.837753;
192.348;41.48;0.797189;
192.513;41.8484;0.833048;
192.671;42.0546;0.864346;
192.604;42.3637;0.854243;
192.706;42.5115;0.82901;
192.751;42.8293;0.880277;
192.897;42.9892;0.998625;
192.776;43.3464;1.05811;
192.87;43.485;0.964926;
193.007;43.7755;0.853109;
193.043;43.9816;0.829486;
193.098;44.2528;0.765507;
193.171;44.5526;0.679259;
193.2;44.8048;0.595337;
193.177;45.0089;0.614031;
193.378;45.1762;0.564052;
193.445;45.3918;0.606051;
193.686;45.6656;0.525979;
193.842;45.9092;0.574643;
193.978;45.997;0.602867;
194.041;46.2281;0.594243;
194.196;46.3999;0.724916;
194.419;46.5264;0.7419;
194.657;46.6157;0.768569;
194.977;46.7068;0.809628;
195.076;46.9787;0.879363;
195.372;47.0994;0.999123;
195.481;47.1473;0.982649;
195.863;47.1827;1.07552;
195.929;47.4153;1.1558;
196.217;47.5357;1.14638;
196.414;47.6343;1.1787;
196.582;47.7797;1.21344;
197.001;47.776;1.34107;
197.064;47.8869;1.33641;
197.435;47.9718;1.34439;
197.617;48.0992;1.3868;
197.776;48.2129;1.47762;
198.003;48.2222;1.52084;
198.285;48.3449;1.51921;
198.433;48.4649;1.5507;
198.776;48.5974;1.59037;
198.894;48.6627;1.57833;
199.274;48.8193;1.5948;
199.497;48.8319;1.57937;
199.601;49.0122;1.54613;
199.775;49.133;1.5868;
200.107;49.1488;1.49597;
200.37;49.3136;1.57967;
200.572;49.3723;1.45956;
200.884;49.4119;1.46524;
201.086;49.695;1.39474;
201.325;49.6172;1.4023;
201.465;49.8755;1.36984;
201.651;49.9872;1.36747;
201.856;49.9713;1.24637;
202.159;50.1473;1.27774;
202.447;50.2604;1.23182;
202.661;50.2349;1.15074;
202.783;50.379;1.13409;
203.108;50.5038;1.04722;
203.231;50.5319;0.969195;
203.542;50.6565;0.968011;
203.684;50.8403;0.879519;
204.102;50.7521;0.878576;
204.186;50.9434;0.749156;
204.512;50.8963;0.778004;
204.812;51.0887;0.68303;
204.957;51.1025;0.66831;
205.306;51.0142;0.724295;
205.438;51.1005;0.703121;
205.828;50.9774;0.643958;
206.065;51.1092;0.633471;
206.328;50.9493;0.633538;
206.575;50.8781;0.696705;
206.679;50.8086;0.664171;
206.938;50.7919;0.647238;
207.135;50.7607;0.640105;
207.406;50.6411;0.676171;
207.715;50.4914;0.699138;
207.897;50.3361;0.664805;
208.093;50.1464;0.615329;
208.202;50.0891;0.676875;
208.421;49.8174;0.659618;
208.554;49.713;0.675554;
208.755;49.4759;0.712645;
208.854;49.3537;0.718801;
208.956;49.1432;0.796241;
209.233;48.9575;0.852816;
209.313;48.568;0.944947;
209.365;48.4426;1.0143;
209.634;48.2312;1.00998;
209.724;47.9089;1.10979;
209.763;47.8087;1.07133;
209.797;47.6383;1.1216;
209.897;47.3657;1.25025;
209.995;47.1174;1.24668;
210.224;46.8304;1.32005;
210.268;46.7247;1.34912;
210.364;46.4068;1.36258;
210.49;46.2388;1.36996;
210.666;45.94;1.49462;
210.614;45.6798;1.52586;
210.891;45.5036;1.47904;
210.854;45.2768;1.54322;
211.072;45.0563;1.55303;
211.072;44.9137;1.5157;
211.195;44.6376;1.53967;
211.324;44.3125;1.60253;
211.529;44.167;1.5672;
211.593;43.9869;1.57107;
211.696;43.7739;1.55613;
211.757;43.4671;1.5101;
211.938;43.306;1.50667;
211.924;43.0368;1.59663;
211.989;42.7798;1.5936;
212.15;42.581;1.55907;
212.248;42.2494;1.55793;
212.479;42.0449;1.5812;
212.504;41.8908;1.54797;
212.637;41.6394;1.52633;
212.713;41.4761;1.5604;
212.721;41.1161;1.55137;
212.923;41.0493;1.51783;
213.096;40.8038;1.5455;
213.192;40.4557;1.54717;
213.315;40.2788;1.53633;
213.267;40.1029;1.562;
213.506;39.8466;1.52757;
213.597;39.585;1.51163;
213.541;39.3804;1.5398;
213.678;39.0892;1.56807;
213.88;39.0053;1.51983;
213.934;38.6174;1.6021;
214.139;38.3905;1.54107;
214.232;38.2714;1.57403;
214.268;38.0125;1.5112;
214.283;37.7838;1.58447;
214.49;37.6356;1.56803;
214.52;37.4146;1.5375;
214.703;37.0586;1.51197;
214.815;36.7878;1.54323;
214.919;36.6945;1.5644;
214.953;36.3977;1.59287;
215.033;36.1084;1.55113;
215.142;35.9289;1.5908;
215.23;35.7962;1.56117;
215.373;35.5352;1.57733;
215.49;35.1957;1.5726;
215.71;34.9711;1.59327;
215.788;34.8061;1.56063;
215.833;34.6682;1.5134;
215.891;34.4129;1.57647;
216.031;34.0886;1.54883;
216.056;33.9729;1.572;
216.19;33.7184;1.56237;
216.369;33.4942;1.52793;
216.55;33.1985;1.5303;
216.545;33.0949;1.54477;
216.674;32.8662;1.52373;
216.751;32.6472;1.579;
216.805;32.3552;1.59807;
217.004;32.1041;1.53743;
217.014;31.9349;1.5717;
217.193;31.5848;1.52447;
217.321;31.3801;1.60103;
217.432;31.1314;1.5893;
217.482;30.876;1.59917;
217.531;30.6577;1.59093;
217.666;30.5584;1.538;
217.889;30.3395;1.52997;
217.898;30.0904;1.54773;
218.101;29.8179;1.5517;
218.11;29.6557;1.59717;
218.157;29.4707;1.51683;
218.381;29.1039;1.55146;
218.403;28.8883;1.4656;
218.663;28.6774;1.48472;
218.707;28.4151;1.48754;
218.709;28.231;1.3961;
218.813;28.0339;1.3361;
219.029;27.8818;1.28806;
218.989;27.6361;1.24817;
219.159;27.3159;1.269;
219.197;27.0377;1.21508;
219.352;26.8126;1.10855;
219.469;26.7282;1.09528;
219.528;26.358;1.08109;
219.589;26.0892;1.03214;
219.818;25.9302;0.973372;
219.867;25.669;0.918841;
219.962;25.5464;0.853207;
220.017;25.1271;0.866294;
220.005;25.0706;0.778698;
219.956;24.7135;0.785897;
220.032;24.4559;0.749799;
220.015;24.1873;0.766194;
219.961;23.8872;0.726169;
220.04;23.7506;0.744056;
220.088;23.3942;0.765608;
219.943;23.2863;0.741874;
219.98;23.035;0.729841;
219.926;22.7202;0.747908;
219.872;22.4485;0.793874;
219.804;22.3145;0.731241;
219.697;22.0538;0.723108;
219.6;21.885;0.749174;
219.416;21.5065;0.724541;
219.254;21.417;0.716408;
219.204;21.063;0.721974;
219.02;20.8528;0.739541;
218.981;20.7507;0.790809;
218.773;20.4619;0.777841;
218.527;20.3342;0.814985;
218.438;20.2026;0.743306;
218.22;20.0392;0.843518;
218.092;19.8493;0.807429;
217.94;19.6371;0.809731;
217.573;19.6376;0.90264;
217.443;19.3291;0.922558;
217.222;19.23;0.984942;
217.056;19.0829;1.0075;
216.889;19.0601;1.08977;
216.617;18.958;1.08789;
216.274;18.8352;1.11781;
216.205;18.6602;1.2416;
215.896;18.4958;1.20867;
215.773;18.3699;1.26322;
215.525;18.2851;1.31329;
215.156;18.3177;1.36911;
215.101;18.2348;1.46119;
214.845;18.0789;1.48523;
214.462;17.9364;1.4722;
214.409;17.8206;1.50728;
214.056;17.6806;1.55973;
213.909;17.6485;1.5464;
213.553;17.4932;1.53087;
213.457;17.3909;1.58633;
213.219;17.3167;1.6001;
212.995;17.2619;1.54067;
212.796;17.0495;1.54173;
212.485;17.0909;1.5927;
212.246;16.8252;1.60247;
212.067;16.7616;1.61043;
211.74;16.7455;1.5398;
211.654;16.5253;1.57977;
211.314;16.4491;1.60393;
211.069;16.3581;1.5617;
210.923;16.2905;1.55537;
210.657;16.2722;1.58713;
210.527;16.1093;1.6254;
210.215;15.989;1.60577;
210.048;15.9032;1.56463;
209.738;15.8393;1.5395;
209.551;15.7701;1.61447;
209.236;15.6022;1.59633;
209.08;15.4138;1.6163;
208.845;15.4707;1.60647;
208.567;15.3276;1.57603;
208.331;15.2672;1.6045;
208.188;15.1047;1.54317;
208.012;14.9428;1.58943;
207.66;14.9534;1.5975;
207.504;14.7911;1.58997;
207.154;14.7301;1.63013;
207.027;14.5827;1.5874;
206.737;14.4382;1.61277;
206.661;14.3057;1.53483;
206.311;14.2602;1.6145;
206.016;14.0704;1.56217;
205.787;14.0302;1.59723;
205.628;13.999;1.5447;
205.515;13.9342;1.59227;
205.117;13.8151;1.58763;
205.037;13.7361;1.5768;
204.832;13.4499;1.57857;
204.497;13.5166;1.53393;
204.196;13.2461;1.6074;
204.032;13.3209;1.54947;
203.777;13.1262;1.60903;
203.579;13.0616;1.5562;
203.444;12.8803;1.62707;
203.122;12.7764;1.63333;
203.013;12.6976;1.6328;
202.61;12.7127;1.56757;
202.395;12.5144;1.56893;
202.225;12.3307;1.6191;
202.042;12.2561;1.54937;
201.808;12.1138;1.55483;
201.643;12.0632;1.6359;
201.414;12.014;1.54567;
201.105;11.9617;1.56383;
200.953;11.8904;1.5796;
200.614;11.6285;1.54057;
200.459;11.6729;1.55493;
200.103;11.5641;1.5764;
199.988;11.4412;1.62167;
199.707;11.2049;1.57463;
199.433;11.1606;1.6138;
199.34;11.0105;1.61057;
199.125;10.9229;1.58453;
198.807;10.7902;1.5424;
198.655;10.6973;1.54087;
198.439;10.5724;1.59983;
198.208;10.545;1.5911;
197.928;10.4002;1.57147;
197.711;10.3641;1.61893;
197.469;10.2399;1.6289;
197.134;10.1512;1.59427;
196.99;10.1057;1.55133;
196.711;9.98247;1.5618;
196.579;9.7549;1.63177;
196.391;9.78344;1.55053;
196.156;9.58453;1.6155;
195.819;9.5804;1.60347;
195.67;9.34233;1.60783;
195.359;9.34097;1.5993;
195.076;9.21457;1.58737;
194.938;9.02705;1.61633;
194.678;9.08847;1.5796;
194.496;8.9671;1.62727;
194.279;8.78179;1.62323;
193.988;8.81601;1.5528;
193.8;8.58786;1.60557;
193.511;8.49624;1.60733;
193.28;8.45744;1.6346;
193.201;8.37196;1.56087;
192.956;8.1288;1.54403;
192.601;8.02014;1.6165;
192.382;8.08072;1.57557;
192.215;7.89587;1.63633;
191.885;7.84995;1.5534;
191.745;7.63354;1.55997;
191.532;7.60647;1.57343;
191.227;7.54909;1.6074;
190.989;7.33109;1.60297;
190.74;7.19525;1.56323;
190.568;7.11692;1.5786;
190.39;7.10527;1.58237;
190.13;6.90355;1.54693;
189.912;6.92672;1.6163;
189.67;6.77376;1.64027;
189.525;6.74877;1.58453;
189.229;6.4777;1.5783;
188.93;6.37248;1.55607;
188.872;6.31028;1.57303;
188.561;6.26541;1.5999;
188.327;6.0888;1.62097;
188.168;6.0378;1.64533;
187.841;5.91013;1.6446;
187.638;5.8897;1.54787;
187.479;5.73939;1.60113;
187.154;5.7088;1.6272;
186.882;5.4633;1.62487;
186.736;5.33663;1.63283;
186.438;5.26037;1.585;
186.301;5.18601;1.58637;
186.118;5.03122;1.57817;
185.736;4.9378;1.51048;
185.632;4.9856;1.50449;
185.334;4.86467;1.50104;
185.108;4.61981;1.45775;
184.958;4.57951;1.44336;
184.778;4.42964;1.37617;
184.475;4.49293;1.37517;
184.227;4.28997;1.30636;
183.95;4.26865;1.24209;
183.805;4.12151;1.17478;
183.565;4.10188;1.19794;
183.392;3.84048;1.16213;
183.019;3.83856;1.11302;
182.739;3.833;1.02792;
182.631;3.73194;0.918827;
182.309;3.66435;0.875766;
182.088;3.54111;0.861526;
181.85;3.59077;0.914606;
181.674;3.47231;0.880124;
181.424;3.41084;0.881838;
181.035;3.4435;0.788101;
180.956;3.49298;0.794168;
180.591;3.54444;0.780043;
180.306;3.3721;0.827447;
180.021;3.55341;0.788911;
179.777;3.57945;0.787578;
179.696;3.53088;0.818545;
179.335;3.57276;0.831211;
179.078;3.64347;0.787678;
178.873;3.71097;0.826545;
178.608;3.86252;0.772011;
178.398;3.91941;0.812978;
178.254;4.04821;0.829345;
178.008;4.24918;0.829811;
177.733;4.29498;0.842578;
177.516;4.46184;0.780988;
177.447;4.61565;0.797436;
177.092;4.82748;0.845528;
177.047;5.06327;0.853156;
176.82;5.13541;0.834833;
176.718;5.3587;0.886023;
176.586;5.56076;0.914405;
176.324;5.78927;0.85736;
176.111;5.8723;0.901541;
176.145;6.0757;0.95976;
175.903;6.35305;1.03399;
175.847;6.58398;1.05205;
175.702;6.82491;1.10278;
175.514;7.03423;1.13238;
175.39;7.18983;1.24074;
175.405;7.47171;1.24981;
175.292;7.68682;1.35117;
175.115;7.9658;1.3077;
174.905;8.00418;1.39632;
174.775;8.41845;1.38217;
174.779;8.49013;1.42083;
174.687;8.71959;1.47949;
174.552;9.06127;1.57863;
